prompt,target
Predict the heat resistance class of the following SMILES: c12ccc(*)cc1C(=O)N(c1c(C(=O)c3c(N4C(=O)c5ccc(C(=O)*)cc5C4=O)cccc3)cccc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1cc(N2C(=O)c3ccc(C(=O)*)cc3C2=O)c(C(c2c(N3C(=O)c4cc(*)ccc4C3=O)cccc2)=O)cc1,class 3
Predict the heat resistance class of the following SMILES: *C(=O)c1cc2c(cc1)C(=O)N(c1ccccc1C(=O)c1c(N3C(=O)c4ccc(*)cc4C3=O)cccc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1(C(=O)c2c(N3C(=O)c4cc(*)ccc4C3=O)cccc2)c(N2C(=O)c3c(cc(C(*)=O)cc3)C2=O)cccc1,class 3
Predict the heat resistance class of the following SMILES: c1(N2C(=O)c3ccc(C(*)(C(F)(F)F)C(F)(F)F)cc3C2=O)ccc(-c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2-c2c(C(F)(F)F)cccc2)c(-c2ccccc2C(F)(F)F)c1,class 3
Predict the heat resistance class of the following SMILES: c1(C(F)(F)F)c(-c2cc(N3C(=O)c4cc(*)ccc4C3=O)ccc2-c2c(-c3ccccc3C(F)(F)F)cc(N3C(=O)c4c(ccc(C(C(F)(F)F)(C(F)(F)F)*)c4)C3=O)cc2)cccc1,class 3
Predict the heat resistance class of the following SMILES: c1(-c2ccccc2C(F)(F)F)c(-c2c(-c3c(C(F)(F)F)cccc3)cc(N3C(=O)c4ccc(*)cc4C3=O)cc2)ccc(N2C(=O)c3cc(C(C(F)(F)F)(C(F)(F)F)*)ccc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1c(C(F)(F)F)c(-c2c(-c3c(-c4c(C(F)(F)F)cccc4)cc(N4C(=O)c5c(cc(C(C(F)(F)F)(C(F)(F)F)*)cc5)C4=O)cc3)ccc(N3C(=O)c4ccc(*)cc4C3=O)c2)ccc1,class 3
Predict the heat resistance class of the following SMILES: FC(F)(C(*)(C(F)(F)F)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3-c3ccccc3C(F)(F)F)c(-c3c(C(F)(F)F)cccc3)c1)C2=O)F,class 3
Predict the heat resistance class of the following SMILES: c1(-c2cc(N3C(=O)c4c(ccc(C(C(F)(F)F)(C(F)(F)F)*)c4)C3=O)ccc2-c2c(-c3c(C(F)(F)F)cccc3)cc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2)ccccc1C(F)(F)F,class 3
Predict the heat resistance class of the following SMILES: FC(F)(F)C(C(F)(F)F)(c1cc2c(cc1)C(=O)N(c1cc(-c3c(C(F)(F)F)cccc3)c(-c3c(-c4ccccc4C(F)(F)F)cc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O)*,class 3
Predict the heat resistance class of the following SMILES: *C(C(F)(F)F)(C(F)(F)F)c1cc2c(cc1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3-c3c(C(F)(F)F)cccc3)c(-c3c(C(F)(F)F)cccc3)c1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1(-c2ccccc2C(F)(F)F)cc(N2C(=O)c3c(ccc(C(C(F)(F)F)(*)C(F)(F)F)c3)C2=O)ccc1-c1c(-c2c(C(F)(F)F)cccc2)cc(N2C(=O)c3cc(*)ccc3C2=O)cc1,class 3
Predict the heat resistance class of the following SMILES: *c1cc2c(cc1)C(=O)N(c1cc(-c3c(C(F)(F)F)cccc3)c(-c3c(-c4ccccc4C(F)(F)F)cc(N4C(=O)c5c(ccc(C(C(F)(F)F)(*)C(F)(F)F)c5)C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1ccc(C(F)(F)F)c(-c2cc(N3C(=O)c4c(cc(C(*)(C(F)(F)F)C(F)(F)F)cc4)C3=O)ccc2-c2ccc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2-c2ccccc2C(F)(F)F)c1,class 3
Predict the heat resistance class of the following SMILES: c1cc(C(F)(F)F)c(-c2c(-c3c(-c4c(C(F)(F)F)cccc4)cc(N4C(=O)c5ccc(*)cc5C4=O)cc3)ccc(N3C(=O)c4c(ccc(C(C(F)(F)F)(*)C(F)(F)F)c4)C3=O)c2)cc1,class 3
Predict the heat resistance class of the following SMILES: N1(c2cc(-c3c(C(F)(F)F)cccc3)c(-c3c(-c4ccccc4C(F)(F)F)cc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)C(=O)c2c(ccc(C(*)(C(F)(F)F)C(F)(F)F)c2)C1=O,class 3
Predict the heat resistance class of the following SMILES: C(*)(c1cc2c(cc1)C(=O)N(c1cc(-c3c(C(F)(F)F)cccc3)c(-c3c(-c4c(C(F)(F)F)cccc4)cc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc1)C2=O)(C(F)(F)F)C(F)(F)F,class 3
Predict the heat resistance class of the following SMILES: c1(-c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2-c2ccccc2C(F)(F)F)c(-c2ccccc2C(F)(F)F)cc(N2C(=O)c3c(cc(C(C(F)(F)F)(C(F)(F)F)*)cc3)C2=O)cc1,class 3
Predict the heat resistance class of the following SMILES: O=C1c2cc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)ccc2C(=O)N1c1ccc(C(=O)c2ccc(C)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1cc(C(c2ccc(N3C(=O)c4c(ccc(C(c5cc6c(cc5)C(=O)N(C)C6=O)=O)c4)C3=O)cc2)=O)ccc1C,class 3
Predict the heat resistance class of the following SMILES: C(=O)(c1cc2c(cc1)C(=O)N(c1ccc(C(c3ccc(C)cc3)=O)cc1)C2=O)c1ccc2c(c1)C(=O)N(C)C2=O,class 3
Predict the heat resistance class of the following SMILES: c12c(ccc(C(c3cc4c(cc3)C(=O)N(c3ccc(C(c5ccc(C)cc5)=O)cc3)C4=O)=O)c1)C(=O)N(C)C2=O,class 3
Predict the heat resistance class of the following SMILES: O=C1c2c(ccc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)c2)C(=O)N1c1ccc(C(=O)c2ccc(C)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c12ccc(C(=O)c3cc4c(cc3)C(=O)N(c3ccc(C(=O)c5ccc(C)cc5)cc3)C4=O)cc1C(=O)N(C)C2=O,class 3
Predict the heat resistance class of the following SMILES: c12c(cc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(C)cc5)=O)cc3)C4=O)cc1)C(=O)N(C)C2=O,class 3
Predict the heat resistance class of the following SMILES: Cc1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(c5cc6c(cc5)C(=O)N(C)C6=O)=O)cc4C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: O=C1N(C)C(=O)c2c1cc(C(c1cc3c(cc1)C(=O)N(c1ccc(C(=O)c4ccc(C)cc4)cc1)C3=O)=O)cc2,class 3
Predict the heat resistance class of the following SMILES: c1(C(c2ccc3c(c2)C(=O)N(C)C3=O)=O)cc2c(cc1)C(=O)N(c1ccc(C(c3ccc(C)cc3)=O)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: O=C1c2ccc(C(=O)c3cc4c(cc3)C(=O)N(c3ccc(C(c5ccc(C)cc5)=O)cc3)C4=O)cc2C(=O)N1C,class 3
Predict the heat resistance class of the following SMILES: c1(C(=O)c2ccc3c(c2)C(=O)N(C)C3=O)ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)cc3)=O)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c12cc(C(=O)c3cc4c(cc3)C(=O)N(c3ccc(C(=O)c5ccc(C)cc5)cc3)C4=O)ccc1C(=O)N(C)C2=O,class 3
Predict the heat resistance class of the following SMILES: O=C1c2c(cc(C(c3ccc4c(c3)C(=O)N(C)C4=O)=O)cc2)C(=O)N1c1ccc(C(=O)c2ccc(C)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1(N2C(=O)c3c(ccc(C(c4cc5c(cc4)C(=O)N(C)C5=O)=O)c3)C2=O)ccc(C(=O)c2ccc(C)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4C3=O)cc2)ccc(N2C(=O)c3c(cc(*)cc3)C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: FC(C(C(F)(F)F)(c1cc2c(cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O)*)(F)F,class 3
Predict the heat resistance class of the following SMILES: c1cc(N2C(=O)c3c(cc(C(C(F)(F)F)(C(F)(F)F)*)cc3)C2=O)ccc1Oc1ccc(N2C(=O)c3c(cc(*)cc3)C2=O)cc1,class 3
Predict the heat resistance class of the following SMILES: O=C1N(c2ccc(Oc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)C(=O)c2c1cc(*)cc2,class 3
Predict the heat resistance class of the following SMILES: C1(=O)N(c2ccc(Oc3ccc(N4C(=O)c5c(ccc(C(*)(C(F)(F)F)C(F)(F)F)c5)C4=O)cc3)cc2)C(=O)c2ccc(*)cc21,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4ccc(C(C(F)(F)F)(*)C(F)(F)F)cc4C3=O)cc2)ccc(N2C(=O)c3cc(*)ccc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: C(F)(C(C(F)(F)F)(c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)cc1)C2=O)*)(F)F,class 3
Predict the heat resistance class of the following SMILES: c1c2c(ccc1C(*)(C(F)(F)F)C(F)(F)F)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: C1(=O)N(c2ccc(Oc3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc2)C(=O)c2ccc(C(*)(C(F)(F)F)C(F)(F)F)cc21,class 3
Predict the heat resistance class of the following SMILES: FC(C(c1cc2c(cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O)(C(F)(F)F)*)(F)F,class 3
Predict the heat resistance class of the following SMILES: C(C(c1cc2c(cc1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)cc1)C2=O)(*)C(F)(F)F)(F)(F)F,class 3
Predict the heat resistance class of the following SMILES: c1c2c(cc(C(C(F)(F)F)(*)C(F)(F)F)c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: C1(=O)N(c2ccc(Oc3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)cc2)C(=O)c2ccc(C(C(F)(F)F)(C(F)(F)F)*)cc21,class 3
Predict the heat resistance class of the following SMILES: c12ccc(*)cc1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(cc(C(*)(C(F)(F)F)C(F)(F)F)cc5)C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: *C(C(F)(F)F)(c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O)C(F)(F)F,class 3
Predict the heat resistance class of the following SMILES: c12cc(C(Nc3ccc4ccccc4c3-c3c(NC(*)=O)ccc4ccccc43)=O)ccc1C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1c2c(ccc1C(=O)Nc1ccc3ccccc3c1-c1c3ccccc3ccc1NC(=O)*)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: O=C1c2c(cc(C(Nc3c(-c4c(NC(=O)*)ccc5ccccc45)c4c(cccc4)cc3)=O)cc2)C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1cc(Oc2ccc(N3C(=O)c4c(cc(C(Nc5ccc6ccccc6c5-c5c(NC(*)=O)ccc6ccccc56)=O)cc4)C3=O)cc2)ccc1N1C(=O)c2ccc(*)cc2C1=O,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4ccc(C(Nc5ccc6ccccc6c5-c5c6c(cccc6)ccc5NC(=O)*)=O)cc4C3=O)cc2)ccc(N2C(=O)c3cc(*)ccc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4ccc(C(Nc5c(-c6c7ccccc7ccc6NC(=O)*)c6ccccc6cc5)=O)cc4C3=O)cc2)ccc(N2C(=O)c3c(cc(*)cc3)C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1cccc2c1c(-c1c3c(cccc3)ccc1NC(=O)*)c(NC(c1cc3c(cc1)C(=O)N(c1ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc1)C3=O)=O)cc2,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc(N2C(=O)c3c(cc(C(Nc4c(-c5c(NC(=O)*)ccc6ccccc65)c5ccccc5cc4)=O)cc3)C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1cccc2c1c(-c1c3c(cccc3)ccc1NC(=O)c1ccc3c(c1)C(=O)N(c1ccc(Oc4ccc(N5C(=O)c6cc(*)ccc6C5=O)cc4)cc1)C3=O)c(NC(=O)*)cc2,class 3
Predict the heat resistance class of the following SMILES: c1cc(Oc2ccc(N3C(=O)c4cc(C(=O)Nc5c(-c6c7c(ccc6NC(=O)*)cccc7)c6c(cccc6)cc5)ccc4C3=O)cc2)ccc1N1C(=O)c2ccc(*)cc2C1=O,class 3
Predict the heat resistance class of the following SMILES: C1(=O)c2cc(C(=O)Nc3ccc4ccccc4c3-c3c4ccccc4ccc3NC(*)=O)ccc2C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2ccc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2)ccc(N2C(=O)c3ccc(C(=O)Nc4ccc5ccccc5c4-c4c5c(cccc5)ccc4NC(=O)*)cc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c12ccccc1ccc(NC(*)=O)c2-c1c(NC(c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6c(ccc(*)c6)C5=O)cc4)cc2)C3=O)=O)ccc2c1cccc2,class 3
Predict the heat resistance class of the following SMILES: c12c(ccc(NC(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7c(ccc(*)c7)C6=O)cc5)cc3)C4=O)=O)c1-c1c3ccccc3ccc1NC(*)=O)cccc2,class 3
Predict the heat resistance class of the following SMILES: O=C1c2c(ccc(*)c2)C(=O)N1c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)Nc5c(-c6c7c(ccc6NC(=O)*)cccc7)c6c(cc5)cccc6)cc4C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1ccc(Oc2cccc(*)c2)cc1-n1c(=O)c2cc3c(c(=O)n(*)c3=O)cc2c1=O,class 3
Predict the heat resistance class of the following SMILES: c1(Oc2cccc(*)c2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1,class 3
Predict the heat resistance class of the following SMILES: c1ccc(*)cc1Oc1cc(-n2c(=O)c3cc4c(cc3c2=O)c(=O)n(*)c4=O)ccc1,class 3
Predict the heat resistance class of the following SMILES: c1(=O)n(*)c(=O)c2c1cc1c(=O)n(-c3cc(Oc4cc(*)ccc4)ccc3)c(=O)c1c2,class 3
Predict the heat resistance class of the following SMILES: O=c1n(*)c(=O)c2c1cc1c(=O)n(-c3cccc(Oc4cccc(*)c4)c3)c(=O)c1c2,class 3
Predict the heat resistance class of the following SMILES: O=c1n(-c2cc(Oc3cccc(*)c3)ccc2)c(=O)c2c1cc1c(=O)n(*)c(=O)c1c2,class 3
Predict the heat resistance class of the following SMILES: c1(=O)n(*)c(=O)c2cc3c(c(=O)n(-c4cccc(Oc5cccc(*)c5)c4)c3=O)cc12,class 3
Predict the heat resistance class of the following SMILES: *c1cccc(Oc2cccc(-n3c(=O)c4cc5c(cc4c3=O)c(=O)n(*)c5=O)c2)c1,class 3
Predict the heat resistance class of the following SMILES: c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc(Oc2cccc(*)c2)c1,class 3
Predict the heat resistance class of the following SMILES: n1(*)c(=O)c2cc3c(cc2c1=O)c(=O)n(-c1cccc(Oc2cccc(*)c2)c1)c3=O,class 3
Predict the heat resistance class of the following SMILES: c1c(*)cc(Oc2cccc(-n3c(=O)c4cc5c(cc4c3=O)c(=O)n(*)c5=O)c2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1(Oc2cccc(*)c2)cc(-n2c(=O)c3c(cc4c(c(=O)n(*)c4=O)c3)c2=O)ccc1,class 3
Predict the heat resistance class of the following SMILES: O=c1n(*)c(=O)c2cc3c(=O)n(-c4cccc(Oc5cccc(*)c5)c4)c(=O)c3cc21,class 3
Predict the heat resistance class of the following SMILES: *n1c(=O)c2cc3c(c(=O)n(-c4cccc(Oc5cc(*)ccc5)c4)c3=O)cc2c1=O,class 3
Predict the heat resistance class of the following SMILES: c1ccc(*)cc1Oc1cccc(-n2c(=O)c3cc4c(cc3c2=O)c(=O)n(*)c4=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1(Oc2ccc(N3C(=O)c4c(ccc(C(=O)*)c4)C3=O)cc2)ccccc1N1C(=O)c2c(ccc(*)c2)C1=O,class 3
Predict the heat resistance class of the following SMILES: C1(=O)N(c2ccc(Oc3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc2)C(=O)c2c1cc(C(=O)*)cc2,class 3
Predict the heat resistance class of the following SMILES: N1(c2ccccc2Oc2ccc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc2)C(=O)c2c(cc(*)cc2)C1=O,class 3
Predict the heat resistance class of the following SMILES: c1c(Oc2c(N3C(=O)c4ccc(*)cc4C3=O)cccc2)ccc(N2C(=O)c3cc(C(*)=O)ccc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1cc(Oc2c(N3C(=O)c4cc(*)ccc4C3=O)cccc2)ccc1N1C(=O)c2c(ccc(C(=O)*)c2)C1=O,class 3
Predict the heat resistance class of the following SMILES: c12c(ccc(C(*)=O)c1)C(=O)N(c1ccc(Oc3ccccc3N3C(=O)c4c(cc(*)cc4)C3=O)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1ccc(Oc2ccc(N3C(=O)c4c(cc(C(*)=O)cc4)C3=O)cc2)c(N2C(=O)c3ccc(*)cc3C2=O)c1,class 3
Predict the heat resistance class of the following SMILES: c1(N2C(=O)c3cc(*)ccc3C2=O)c(Oc2ccc(N3C(=O)c4cc(C(*)=O)ccc4C3=O)cc2)cccc1,class 3
Predict the heat resistance class of the following SMILES: O=C1N(c2ccc(Oc3ccccc3N3C(=O)c4c(cc(*)cc4)C3=O)cc2)C(=O)c2cc(C(=O)*)ccc21,class 3
Predict the heat resistance class of the following SMILES: c12ccc(*)cc1C(=O)N(c1c(Oc3ccc(N4C(=O)c5c(cc(C(=O)*)cc5)C4=O)cc3)cccc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c12ccc(*)cc1C(=O)N(c1c(Oc3ccc(N4C(=O)c5ccc(C(*)=O)cc5C4=O)cc3)cccc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1(C(*)=O)ccc2c(c1)C(=O)N(c1ccc(Oc3c(N4C(=O)c5c(cc(*)cc5)C4=O)cccc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1c(C(=O)*)cc2c(c1)C(=O)N(c1ccc(Oc3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: C(c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(N4C(=O)c5c(cc(*)cc5)C4=O)cccc3)cc1)C2=O)(=O)*,class 3
Predict the heat resistance class of the following SMILES: c1(N2C(=O)c3c(ccc(C(=O)*)c3)C2=O)ccc(Oc2c(N3C(=O)c4c(ccc(*)c4)C3=O)cccc2)cc1,class 3
Predict the heat resistance class of the following SMILES: c1(*)ccc2c(c1)C(=O)N(c1cc(C(F)(F)F)c(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3C(F)(F)F)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: C(F)(c1c(-c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2C(F)(F)F)ccc(N2C(=O)c3cc(*)ccc3C2=O)c1)(F)F,class 3
Predict the heat resistance class of the following SMILES: FC(c1c(-c2c(C(F)(F)F)cc(N3C(=O)c4ccc(*)cc4C3=O)cc2)ccc(N2C(=O)c3c(ccc(*)c3)C2=O)c1)(F)F,class 3
Predict the heat resistance class of the following SMILES: c1cc2c(cc1*)C(=O)N(c1cc(C(F)(F)F)c(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3C(F)(F)F)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1(C(F)(F)F)cc(N2C(=O)c3cc(*)ccc3C2=O)ccc1-c1c(C(F)(F)F)cc(N2C(=O)c3c(cc(*)cc3)C2=O)cc1,class 3
Predict the heat resistance class of the following SMILES: c1cc2c(cc1*)C(=O)N(c1cc(C(F)(F)F)c(-c3c(C(F)(F)F)cc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: *c1cc2c(cc1)C(=O)N(c1cc(C(F)(F)F)c(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3C(F)(F)F)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c1cc(-c2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2C(F)(F)F)c(C(F)(F)F)cc1N1C(=O)c2c(cc(*)cc2)C1=O,class 3
Predict the heat resistance class of the following SMILES: O=C1N(c2ccc(-c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3C(F)(F)F)c(C(F)(F)F)c2)C(=O)c2cc(*)ccc21,class 3
Predict the heat resistance class of the following SMILES: c12cc(*)ccc1C(=O)N(c1cc(C(F)(F)F)c(-c3ccc(N4C(=O)c5c(ccc(*)c5)C4=O)cc3C(F)(F)F)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: c12c(cc(*)cc1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,class 3
Predict the heat resistance class of the following SMILES: O=C1c2c(cc(*)cc2)C(=O)N1c1cc(C(F)(F)F)c(-c2c(C(F)(F)F)cc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: C(F)(c1c(-c2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2C(F)(F)F)ccc(N2C(=O)c3c(ccc(*)c3)C2=O)c1)(F)F,class 3
Predict the heat resistance class of the following SMILES: O=C1c2cc(*)ccc2C(=O)N1c1cc(C(F)(F)F)c(-c2ccc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2C(F)(F)F)cc1,class 3
Predict the heat resistance class of the following SMILES: C1(=O)c2ccc(*)cc2C(=O)N1c1ccc(-c2c(C(F)(F)F)cc(N3C(=O)c4cc(*)ccc4C3=O)cc2)c(C(F)(F)F)c1,class 3
Predict the heat resistance class of the following SMILES: c1c2c(c(-c3c4ccccc4ccc3NC(=O)*)c(NC(c3cc4c(cc3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)=O)c1)cccc2,class 3
Predict the heat resistance class of the following SMILES: c1c(NC(=O)c2cc3c(cc2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6c(ccc(*)c6)C5=O)cc4)cc2)C3=O)c(-c2c(NC(*)=O)ccc3ccccc32)c2c(c1)cccc2,class 3
Predict the heat resistance class of the following SMILES: c1cccc2c(-c3c(NC(*)=O)ccc4ccccc43)c(NC(=O)c3cc4c(cc3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)ccc12,class 3
Predict the heat resistance class of the following SMILES: *c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cc(C(Nc6c(-c7c8c(cccc8)ccc7NC(=O)*)c7ccccc7cc6)=O)ccc5C4=O)cc3)cc1)C2=O,class 3
Predict the heat resistance class of the following SMILES: C1(=O)N(c2ccc(Cc3ccc(N4C(=O)c5c(cc(C(Nc6ccc7ccccc7c6-c6c(NC(=O)*)ccc7ccccc67)=O)cc5)C4=O)cc3)cc2)C(=O)c2cc(*)ccc21,class 3
Predict the heat resistance class of the following SMILES: c1c2c(-c3c4ccccc4ccc3NC(=O)c3cc4c(cc3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7cc(*)ccc7C6=O)cc5)cc3)C4=O)c(NC(*)=O)ccc2ccc1,class 3
Predict the heat resistance class of the following SMILES: O=C1c2cc(C(Nc3ccc4c(cccc4)c3-c3c(NC(*)=O)ccc4ccccc34)=O)ccc2C(=O)N1c1ccc(Cc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,class 3
Predict the heat resistance class of the following SMILES: O=C(c1cc2c(cc1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc1)C2=O)Nc1c(-c2c(NC(*)=O)ccc3ccccc23)c2c(cc1)cccc2,class 3
Predict the heat resistance class of the following SMILES: O=C(*)Nc1ccc2c(cccc2)c1-c1c(NC(c2cc3c(cc2)C(=O)N(c2ccc(Cc4ccc(N5C(=O)c6cc(*)ccc6C5=O)cc4)cc2)C3=O)=O)ccc2c1cccc2,class 3
Predict the heat resistance class of the following SMILES: c1(-c2c3c(ccc2NC(c2cc4c(cc2)C(=O)N(c2ccc(Cc5ccc(N6C(=O)c7c(cc(*)cc7)C6=O)cc5)cc2)C4=O)=O)cccc3)c(NC(=O)*)ccc2c1cccc2,class 3
Predict the heat resistance class of the following SMILES: c1ccc2c(c1)c(-c1c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7cc(*)ccc7C6=O)cc5)cc3)C4=O)ccc3ccccc13)c(NC(=O)*)cc2,class 3
Predict the heat resistance class of the following SMILES: N1(c2ccc(Cc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc7ccccc7c6-c6c(NC(=O)*)ccc7ccccc76)cc5C4=O)cc3)cc2)C(=O)c2ccc(*)cc2C1=O,class 3
Predict the heat resistance class of the following SMILES: c1cc2ccc(NC(c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7c(cc(*)cc7)C6=O)cc5)cc3)C4=O)=O)c(-c3c4ccccc4ccc3NC(*)=O)c2cc1,class 3
